track,type,shortcut,player,system_played,date,time_period,time,record_duration,position,total,year,records,nation
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-11,44.58S,44.58,18,1,344,1998,181.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-11,44.58S,44.58,18,1,344,1999,126.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-11,44.58S,44.58,18,1,344,2000,14.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-11,44.58S,44.58,18,1,344,2001,5.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-11,44.58S,44.58,18,1,344,2002,11.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-11,44.58S,44.58,18,1,344,2003,2.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-11,44.58S,44.58,18,1,344,2004,5.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-29,44.52S,44.52,52,1,344,1998,181.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-29,44.52S,44.52,52,1,344,1999,126.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-29,44.52S,44.52,52,1,344,2000,14.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-29,44.52S,44.52,52,1,344,2001,5.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-29,44.52S,44.52,52,1,344,2002,11.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-29,44.52S,44.52,52,1,344,2003,2.0,Australia
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-29,44.52S,44.52,52,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-13,2M 21.23S,141.23,13,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-13,2M 21.23S,141.23,13,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-13,2M 21.23S,141.23,13,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-13,2M 21.23S,141.23,13,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-13,2M 21.23S,141.23,13,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-13,2M 21.23S,141.23,13,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-13,2M 21.23S,141.23,13,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-26,2M 21.05S,141.05,1,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-26,2M 21.05S,141.05,1,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-26,2M 21.05S,141.05,1,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-26,2M 21.05S,141.05,1,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-26,2M 21.05S,141.05,1,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-26,2M 21.05S,141.05,1,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-26,2M 21.05S,141.05,1,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-27,2M 20.88S,140.88,5,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-27,2M 20.88S,140.88,5,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-27,2M 20.88S,140.88,5,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-27,2M 20.88S,140.88,5,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-27,2M 20.88S,140.88,5,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-27,2M 20.88S,140.88,5,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-27,2M 20.88S,140.88,5,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-01-29,2M 19.61S,139.61,50,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-01-29,2M 19.61S,139.61,50,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-01-29,2M 19.61S,139.61,50,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-01-29,2M 19.61S,139.61,50,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-01-29,2M 19.61S,139.61,50,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-01-29,2M 19.61S,139.61,50,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-01-29,2M 19.61S,139.61,50,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-03-20,2M 19.21S,139.21,61,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-03-20,2M 19.21S,139.21,61,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-03-20,2M 19.21S,139.21,61,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-03-20,2M 19.21S,139.21,61,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-03-20,2M 19.21S,139.21,61,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-03-20,2M 19.21S,139.21,61,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-03-20,2M 19.21S,139.21,61,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-05-20,2M 19.17S,139.17000000000002,14,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-05-20,2M 19.17S,139.17000000000002,14,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-05-20,2M 19.17S,139.17000000000002,14,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-05-20,2M 19.17S,139.17000000000002,14,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-05-20,2M 19.17S,139.17000000000002,14,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-05-20,2M 19.17S,139.17000000000002,14,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-05-20,2M 19.17S,139.17000000000002,14,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.94S,138.94,0,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.94S,138.94,0,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.94S,138.94,0,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.94S,138.94,0,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.94S,138.94,0,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.94S,138.94,0,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.94S,138.94,0,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.8S,138.8,0,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.8S,138.8,0,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.8S,138.8,0,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.8S,138.8,0,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.8S,138.8,0,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.8S,138.8,0,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.8S,138.8,0,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.71S,138.71,0,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.71S,138.71,0,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.71S,138.71,0,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.71S,138.71,0,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.71S,138.71,0,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.71S,138.71,0,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.71S,138.71,0,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.63S,138.63,39,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.63S,138.63,39,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.63S,138.63,39,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.63S,138.63,39,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.63S,138.63,39,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.63S,138.63,39,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.63S,138.63,39,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-07-12,2M 17.76S,137.76,104,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-07-12,2M 17.76S,137.76,104,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-07-12,2M 17.76S,137.76,104,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-07-12,2M 17.76S,137.76,104,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-07-12,2M 17.76S,137.76,104,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-07-12,2M 17.76S,137.76,104,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-07-12,2M 17.76S,137.76,104,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-02,44.38S,44.38,2,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-02,44.38S,44.38,2,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-02,44.38S,44.38,2,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-02,44.38S,44.38,2,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-02,44.38S,44.38,2,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-02,44.38S,44.38,2,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-02,44.38S,44.38,2,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-04,43.99S,43.99,2,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-04,43.99S,43.99,2,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-04,43.99S,43.99,2,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-04,43.99S,43.99,2,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-04,43.99S,43.99,2,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-04,43.99S,43.99,2,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-04,43.99S,43.99,2,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-06,43.89S,43.89,5,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-06,43.89S,43.89,5,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-06,43.89S,43.89,5,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-06,43.89S,43.89,5,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-06,43.89S,43.89,5,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-06,43.89S,43.89,5,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-06,43.89S,43.89,5,1,344,2004,5.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-11,43.86S,43.86,29,1,344,1998,181.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-11,43.86S,43.86,29,1,344,1999,126.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-11,43.86S,43.86,29,1,344,2000,14.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-11,43.86S,43.86,29,1,344,2001,5.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-11,43.86S,43.86,29,1,344,2002,11.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-11,43.86S,43.86,29,1,344,2003,2.0,Australia
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-11,43.86S,43.86,29,1,344,2004,5.0,Australia
